baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000088882	267.751855860244	4.90096643931567	1.03593293809823	4.7309688292303	2.23450833877721e-06	0.000403318505111035
ENSG00000091986	7696.16812423563	3.38535679121084	0.714859703724219	4.73569397404004	2.18306791867381e-06	0.000397682205851745
ENSG00000092853	293.137878220392	2.40686971026592	0.676836702941966	3.55605672653998	0.000376462825381299	0.0152397728941393
ENSG00000099795	344.608189662631	2.01147486020819	0.518299734380208	3.88091045929928	0.000104066152493501	0.00671277863658077
ENSG00000100097	1352.41840635796	2.03128536838356	0.474411746140068	4.28169282255466	1.85476903581455e-05	0.00189071119225987
ENSG00000100979	1402.75450380588	2.68841553419956	0.626777074769773	4.28926909170548	1.7926207641212e-05	0.00184640593509494
ENSG00000101098	24843.2904324791	3.89456492461945	0.786358952758011	4.95265541386662	7.3207545528632e-07	0.000173528343461483
ENSG00000101825	2146.68738590532	3.51925698764799	0.700375066995389	5.02481763485043	5.03911141522309e-07	0.000125493010105189
ENSG00000102081	9349.35901975031	3.95142199357226	0.669617542493145	5.90101325431256	3.612758784531e-09	2.70230544894007e-06
ENSG00000102241	1971.19331500292	3.41739839965067	0.589092136524149	5.80112717140399	6.58706179439676e-09	4.3197951247654e-06
ENSG00000102265	9651.89240054749	2.59606118351225	0.829500060299999	3.12966967425337	0.0017500297271347	0.0389480597869321
ENSG00000103005	2019.5839870293	2.5503259970709	0.730627212185619	3.49059815256782	0.000481940547347879	0.0176897356875414
ENSG00000103742	129.828039380842	3.4442730836602	1.10185010581154	3.12589985288736	0.00177261906413725	0.0391848398515014
ENSG00000105270	494.193972437026	2.56183462673118	0.558061811485725	4.59059296659418	4.41988533935867e-06	0.000670025003693407
ENSG00000105404	656.33482745896	2.1047388560724	0.549558681618817	3.82987099734744	0.000128210453648526	0.00766690718869633
ENSG00000105472	213.964411336361	3.30704472113699	0.832590614536546	3.97199375467117	7.12735889254327e-05	0.00498855826175083
ENSG00000105664	555.457203164384	2.97426381624637	0.573003624532732	5.19065445471099	2.09556206154753e-07	6.54414095220413e-05
ENSG00000106211	1986.82707720775	2.52720475836352	0.58043110058625	4.35401334596126	1.3366756368785e-05	0.00149419070908794
ENSG00000106333	1056.31365405458	2.93930102378679	0.767853722955462	3.82794396369331	0.000129218164874667	0.00768047787233895
ENSG00000106483	472.318519560542	2.65552698926276	0.822612370207355	3.22816320959699	0.00124587869058348	0.031129858714812
ENSG00000106819	541.895734511751	3.12664460847706	0.87772287304603	3.56222300283279	0.000367727813880275	0.0150722437714178
ENSG00000107317	1125.33536498307	3.16348597826932	0.507539405718097	6.2329859369115	4.57627268122023e-10	5.31349918920216e-07
ENSG00000107562	1028.96072824087	2.63490673963496	0.716362163114962	3.67817687100834	0.000234907046707983	0.0111072615129202
ENSG00000108821	93874.3336540505	5.86487009074347	0.931040251927487	6.29926587878636	2.99058632399883e-10	4.52590733371946e-07
ENSG00000109610	1524.18333603426	2.1661129439278	0.630084253389945	3.43781475615966	0.000586428727393706	0.0199966331150139
ENSG00000109625	102.963558985833	3.49391480782888	1.11042440967053	3.14646794270808	0.00165255376191602	0.0378050496650415
ENSG00000109881	65.5958607664693	2.59238061996039	0.64196493526732	4.03819660162731	5.38637016050981e-05	0.00406020867961188
ENSG00000113140	27102.7750508402	3.4462161246477	0.450743479139697	7.6456261357907	2.07931005922361e-14	1.9451431269813e-10
ENSG00000113205	184.638719800572	3.9810976783302	1.1929361712289	3.33722605982271	0.000846190922117974	0.0246636447433319
ENSG00000113805	4758.35547493176	4.37047006425034	0.641169137837541	6.81640741316798	9.33453377005638e-12	2.04052908213432e-08
ENSG00000115414	71849.89469149	2.52713292787582	0.685962257714528	3.68406993162519	0.000229539221531977	0.0109526841938483
ENSG00000116690	2125.79504926532	3.50887872234026	0.738902853278381	4.74876867340814	2.04658870627937e-06	0.000387159482762889
ENSG00000116774	658.495938997352	2.59337868510551	0.629729285136079	4.11824373793432	3.81770791618211e-05	0.00315586493878012
ENSG00000117122	302.244783064206	3.1176869477577	0.598061755821614	5.21298497589874	1.85825951674034e-07	6.30334443661196e-05
ENSG00000117318	513.150137696528	2.71703076467924	0.438443554392944	6.19699100934705	5.75527871995509e-10	5.66146767681982e-07
ENSG00000118849	819.113063701424	2.03964008782974	0.616705134759471	3.30731815395902	0.000941938454742271	0.0262860952604247
ENSG00000119681	4714.3529032951	2.13668037713482	0.462208429720541	4.62276375709265	3.7866088153832e-06	0.000600788240595556
ENSG00000119919	72.0543001151049	4.77649057795246	0.941346872770854	5.07410256103881	3.89329039216125e-07	0.000103508912399163
ENSG00000120694	3158.24196781791	3.37023371260149	0.902828316109505	3.73297298330718	0.000189232898830626	0.00972054321564943
ENSG00000122592	63.9360075325911	3.16462159824415	0.881124003866065	3.59157347247254	0.000328687482260316	0.0138316049379569
ENSG00000123407	632.549120252455	4.24358452365299	0.700675395362057	6.05642006518612	1.39184254006192e-09	1.19057000579036e-06
ENSG00000123572	89.1203794753344	2.26509479079758	0.467839167671843	4.84160999616515	1.28791350481968e-06	0.00026955755631726
ENSG00000123989	1013.75401774822	2.037543358111	0.550048452493949	3.70429795570312	0.000211976984069954	0.0104522185077501
ENSG00000124140	184.425953862665	2.88824051713758	0.82011569604729	3.52174764006839	0.000428712043645655	0.0164890687370613
ENSG00000125652	162.901853852678	2.18807481649899	0.539207687121497	4.05794440390825	4.95065491363906e-05	0.0037898515475072
ENSG00000126787	49.0455590518498	2.7253176956784	0.721237059894538	3.77867118486244	0.000157667449708952	0.00861652612659421
ENSG00000127554	172.732538066422	2.34418992166485	0.499958125008012	4.68877252795379	2.74848700717034e-06	0.000466152873957493
ENSG00000127903	76.3338564857565	3.21132855287758	0.958002010642689	3.35211045196368	0.000801980160101368	0.0238151222634875
ENSG00000129009	576.799550743828	3.29311162266501	0.568795031581198	5.78962796758344	7.05424955317085e-09	4.33704080340885e-06
ENSG00000129244	97.8250485304957	2.27526318131569	0.640936207595916	3.54990583204834	0.000385368972993959	0.0154318735253252
ENSG00000130203	2347.00788848729	3.44081216713443	0.564866049213737	6.09137718920061	1.11943446074222e-09	1.00107970821102e-06
ENSG00000130255	1810.12685319286	2.08760063331914	0.404224458658145	5.16445897472185	2.41135354845086e-07	7.17749506978654e-05
ENSG00000130300	752.020853954708	2.86703031084278	0.847456134026305	3.38310172730874	0.000716720788848737	0.0224534471334555
ENSG00000130303	1196.26164295854	2.13676920709211	0.554031286846141	3.85676631956258	0.000114896905730488	0.00715342317513169
ENSG00000130513	293.089193317746	2.08654569447143	0.594471571024169	3.50991669942547	0.000448247096800867	0.0170247362595758
ENSG00000130600	2703.55475090923	2.6157267903461	0.748250560460705	3.49578995134407	0.000472660613783848	0.0174411794912005
ENSG00000130635	16851.3120596264	3.39694729762954	0.795800003355122	4.26859422380986	1.96708733583143e-05	0.00197451409414018
ENSG00000130748	138.741261279495	2.16896725116125	0.532469843967866	4.07340861784493	4.63300347446307e-05	0.0036196258195176
ENSG00000130821	1870.20650548934	2.51854574086455	0.748256739419354	3.36588447277994	0.000762986561115436	0.023189592171767
ENSG00000131097	58.7099270087054	2.83612825607859	0.843968943678764	3.36046518929504	0.000778113356197854	0.0234416202486779
ENSG00000131203	287.699984373794	2.65805643296135	0.810424688082953	3.27983151555876	0.00103869096821355	0.0280318327964794
ENSG00000131477	594.093360244105	3.19794975238604	0.797077865440449	4.01209203145908	6.01830274064186e-05	0.00432752614455635
ENSG00000131747	299.155161000603	2.31500986226988	0.761362186581569	3.04061575826876	0.00236094916350422	0.0461190633772137
ENSG00000132002	2484.36693050688	2.39392189053828	0.74361873544568	3.21928668069869	0.00128509936794145	0.0319633943930216
ENSG00000132386	1742.65712176071	2.11089004992773	0.531546405320544	3.97122439132061	7.15041897841686e-05	0.00498855826175083
ENSG00000133110	2128.97170212371	2.98198699443046	0.864675562314176	3.44867731250507	0.000563339472584232	0.0194302156940984
ENSG00000134057	77.1766609011748	2.48575970128956	0.731879432623433	3.39640600690104	0.000682770023044049	0.0217359505394314
ENSG00000134817	93.7873811258468	3.72310824712389	0.756628899064914	4.92065298024583	8.62559488651414e-07	0.000199647004467387
ENSG00000134901	135.366034679925	2.16313101725924	0.396497874914175	5.45559296560533	4.88096863196286e-08	2.21803987948588e-05
ENSG00000134986	832.22564689452	2.28530760604108	0.630393388653791	3.62520871438923	0.000288728171655643	0.0128808119028416
ENSG00000135045	69.6611661864412	3.31599760927195	0.614419245856058	5.39696246762557	6.77785594219708e-08	2.79894086697624e-05
ENSG00000135916	505.041561175908	2.32169821580153	0.557830805978395	4.16201147537817	3.15456494148558e-05	0.00275835158483499
ENSG00000136750	226.935190404492	2.12983829932287	0.687421217414139	3.09830166042102	0.00194633201890024	0.0414417057790512
ENSG00000136944	36050.9035938118	5.44983561352572	1.06251890371616	5.12916579127668	2.9102895215013e-07	7.95236611750232e-05
ENSG00000137077	703.741467520886	3.44709049124551	0.836202656365447	4.12231468652381	3.7508432417537e-05	0.00311367468093934
ENSG00000137133	134.288463366232	2.24958927642655	0.708064365002401	3.17709715050964	0.00148757195801223	0.0352955306890654
ENSG00000137273	3586.02488286971	4.6522707200975	0.897085151663988	5.18598564636599	2.1487535946721e-07	6.54967292621569e-05
ENSG00000137869	40.6926517103236	3.56406227188019	0.827218842822884	4.30848777539668	1.64374559921159e-05	0.00174805680642642
ENSG00000138061	3008.53671065805	2.13242781875971	0.669752109464307	3.18390608797829	0.00145302144691931	0.034734804309466
ENSG00000138080	5203.0447564733	3.14492595258024	0.645504359168651	4.87204448414665	1.10449291456465e-06	0.000241442151123833
ENSG00000138615	379.045191941573	3.62951567338875	0.770135650095215	4.71282646497408	2.44304238612982e-06	0.00043214659467614
ENSG00000138755	866.9047417928	3.15646214657382	0.894546813418076	3.52856004764349	0.000417827140424973	0.0163426066813537
ENSG00000139329	5599.05789393215	3.35547401428682	0.665183126608391	5.04443645676278	4.54859958728638e-07	0.000116324516087072
ENSG00000139800	1074.28423471153	3.72492460621801	0.643215895119342	5.7910953918931	6.99288441415988e-09	4.33704080340885e-06
ENSG00000140323	1084.90280287816	3.31039954236407	0.636065672311965	5.20449331958359	1.94526621649229e-07	6.30915102448141e-05
ENSG00000141696	236.018376673898	3.19869926877543	0.84600388629035	3.78095103416302	0.000156230402963212	0.0085617742281288
ENSG00000141756	1082.76641640576	2.41506369030946	0.538048023119184	4.48856530744003	7.17044429699941e-06	0.000943322432884668
ENSG00000142156	15033.5555455658	2.81733173041603	0.651606504473402	4.32367036098399	1.53454536101563e-05	0.00166799146036583
ENSG00000142173	14132.6493021558	2.39778453836095	0.589011346455941	4.07086307044563	4.6839277057929e-05	0.0036196258195176
ENSG00000142552	730.787279137329	2.52530313750418	0.682384034264218	3.70070665593326	0.000214999904165758	0.0104754550799512
ENSG00000142694	174.194275558784	2.38423261517947	0.370991868498526	6.42664386372915	1.30451960648154e-10	2.56651187379178e-07
ENSG00000142748	4120.06763702227	2.68092781337568	0.837516246825859	3.20104573915581	0.00136929794161187	0.0332998364688158
ENSG00000143196	597.82647981006	2.58434505819416	0.677076900078377	3.81691512130306	0.000135130630738833	0.00788890216366708
ENSG00000143320	46.3591292596378	2.59191100433416	0.532879508074301	4.86397199565941	1.1505319907637e-06	0.000248742487761373
ENSG00000143369	311.491031400337	2.65064474503816	0.579269985116513	4.57583650653852	4.74320872193463e-06	0.000696402152204045
ENSG00000144043	1004.6246867475	2.95878587019215	0.613135359242227	4.82566504376604	1.3953685504803e-06	0.000288973482759469
ENSG00000144785	142.853222690034	3.08237744471369	0.705776135702493	4.36735855576308	1.25758185053743e-05	0.00143846891438799
ENSG00000145423	724.123971877715	4.43717963332694	0.805655896546501	5.5075369675158	3.63889012479993e-08	1.7461347393979e-05
ENSG00000145824	215.558096562787	2.70896995936076	0.750717027427475	3.60851007821648	0.000307960553157129	0.0133748695867844
ENSG00000145882	102.896155427158	2.06320915107303	0.616711885101818	3.34549925324108	0.000821345803657728	0.0242126929899648
ENSG00000146090	105.57013899319	2.98900045224337	0.871452122757702	3.42990782188321	0.00060378632811498	0.0204104677308146
ENSG00000146857	174.541346994527	3.66601188518064	0.964262097247083	3.80188321789989	0.000143600414267024	0.00814177103829805
ENSG00000146938	144.108259542459	3.54041737547828	0.808276747072131	4.38020441427141	1.18568028855987e-05	0.00138590526101009
ENSG00000147955	389.033869735519	2.26015296562347	0.653202837273495	3.46010892276199	0.00053995692539543	0.0190279398043831
ENSG00000149257	3965.35818300724	2.70236013320689	0.512123749049741	5.27677175335296	1.31479479739997e-07	4.79023571186054e-05
ENSG00000151176	7107.61866488142	3.53329438783246	0.768334838149684	4.59863878662771	4.25260373801908e-06	0.000658785243636121
ENSG00000153012	159.189923565869	2.49732759411211	0.772234551438557	3.2338977703859	0.00122113157326585	0.0309196172103376
ENSG00000153266	5237.40082377034	5.17297497793176	0.813477463943386	6.35908824425869	2.02954794287516e-10	3.32744385234382e-07
ENSG00000154016	155.575518188801	2.46710101107721	0.768311404816152	3.21106909986265	0.00132242131807848	0.0324405449025885
ENSG00000154096	550.281449151014	4.18505196707314	0.578390564431988	7.23568506201877	4.63185055764862e-13	1.82254055742358e-09
ENSG00000154118	2378.59678542591	4.58761491189755	0.733819302987478	6.25169560574484	4.06020157528808e-10	5.31349918920216e-07
ENSG00000155011	163.976238572197	2.24381333811293	0.738227077772114	3.0394622544658	0.00237000898936008	0.0461190633772137
ENSG00000155760	307.379008985718	2.27614549824052	0.512626914479063	4.44015995639552	8.98920382072043e-06	0.00113367689723624
ENSG00000156970	90.082023268734	2.27989419296087	0.740172904337949	3.08021839167449	0.0020684886040584	0.0427473159624422
ENSG00000157227	2815.47829513041	2.03250122501536	0.509183253198593	3.99168906724165	6.5604354061129e-05	0.00464280597769299
ENSG00000158406	323.65782438324	2.20160865155272	0.587628416368027	3.74660004558709	0.000179247534009673	0.00942548396414802
ENSG00000159228	415.860530148742	2.41971483680931	0.533312890120843	4.53713923220763	5.70224619077913e-06	0.000807093464441645
ENSG00000159640	1004.986080223	2.17235059263323	0.563563501979936	3.85466870193196	0.000115886450714445	0.0071922713922902
ENSG00000160161	142.890901977593	6.3284556090776	1.10560438556242	5.72397838839822	1.04057992847435e-08	5.84924843222979e-06
ENSG00000160539	51.6773735961183	2.46607784269305	0.740237395712462	3.33146887333287	0.000863889606079745	0.0250311695287377
ENSG00000160951	32.5566321949926	2.85094299263806	0.730213025871717	3.90426203262349	9.45133366343434e-05	0.00621891433091663
ENSG00000162076	130.431148128613	2.00245271794438	0.506537009612431	3.95322094919882	7.71061756545496e-05	0.00528566864051432
ENSG00000162576	1700.99258508193	2.55282685926368	0.587916734874289	4.34215715905678	1.41090547023831e-05	0.00155944686637464
ENSG00000162745	513.868684160764	2.42138522228858	0.564116576267577	4.29234900046626	1.76792776338814e-05	0.00184557543743932
ENSG00000163083	2493.03255542244	3.03863017539418	0.948925083903042	3.20218131751343	0.00136391119331578	0.033209887150117
ENSG00000163132	87.090642350833	2.28254403372992	0.569049373591279	4.01115287997727	6.04229662100812e-05	0.00432752614455635
ENSG00000163359	28656.2994275226	2.47143177068064	0.650378557263201	3.79998962616549	0.000144702145187819	0.00814200443343045
ENSG00000163453	3211.28462561877	2.1186599848616	0.439527368295832	4.82031413214658	1.43332344327045e-06	0.000293741723155238
ENSG00000163520	1189.53450920387	3.17932919390363	0.617901397044708	5.14536657322623	2.66998918141719e-07	7.61295176162346e-05
ENSG00000163815	959.326721255747	3.624740756385	0.757784519567607	4.78333967346454	1.72406415080082e-06	0.000335112991987476
ENSG00000164294	387.343127080998	2.7467170339778	0.765457526433199	3.58833369472069	0.000332798170590752	0.0139604929812419
ENSG00000164588	387.409215489629	3.89177453402539	0.744389770419281	5.22814080563376	1.71223093500494e-07	5.90990024829601e-05
ENSG00000164651	631.416000995516	3.68567934473749	0.82124421076739	4.48792124975042	7.19215029646743e-06	0.000943322432884668
ENSG00000164692	59361.958760929	4.50250856020191	0.797742343084699	5.644063649413	1.66082627714169e-08	8.59870952012778e-06
ENSG00000164694	67.6101313943674	2.42015212444257	0.788577382156482	3.06901032061598	0.00214769171686638	0.0436956430585618
ENSG00000164932	673.707510805676	4.43704356613585	1.00840013645229	4.40008227462769	1.08209842931338e-05	0.00130742696037376
ENSG00000165246	92.0155901295644	3.12924504254557	1.04033653413833	3.00791613084835	0.00263045720984702	0.0497133670956102
ENSG00000165480	92.8721034026054	2.80450496544052	0.651481803633439	4.30480935890958	1.67129595422783e-05	0.00176779981739131
ENSG00000165757	4201.91330367593	2.08375193089294	0.618928014589514	3.36671128430812	0.000760702842676097	0.023189592171767
ENSG00000166033	823.670613496806	2.5165017376992	0.592463911502022	4.24751902832246	2.16150811801494e-05	0.0021425207076151
ENSG00000166233	3444.09824575557	2.32916013574504	0.538969213638247	4.32150868140003	1.54965953496867e-05	0.00167516492807547
ENSG00000166340	4077.86773869014	2.17817439231264	0.527092737645392	4.13243104437919	3.58946469836235e-05	0.00304392795153366
ENSG00000167123	638.825287564501	2.92999961898946	0.472756790025657	6.19768913066366	5.72981674960936e-10	5.66146767681982e-07
ENSG00000167244	2874.24668108493	3.7143047923558	0.966077485540352	3.84472762066108	0.000120686415880814	0.00741995170637229
ENSG00000167881	1753.10018973392	3.72325377267964	0.725738434176401	5.1302970841071	2.89285252101452e-07	7.95236611750232e-05
ENSG00000168275	82.2432547524602	2.75797166690249	0.872993112135271	3.15921354769537	0.00158195528551001	0.0369935600758594
ENSG00000168542	121386.434503797	5.96265324540613	0.957047854581547	6.23025611191951	4.65673254954812e-10	5.31349918920216e-07
ENSG00000168772	1758.47435925688	3.35852056975048	0.647778383213937	5.18467527904723	2.16391552406231e-07	6.54967292621569e-05
ENSG00000168811	36.1089212522447	2.26265187613254	0.604013531208009	3.74602845669253	0.000179656220725603	0.00942548396414802
ENSG00000169181	11043.0352710917	4.69513378299682	0.820139314937711	5.72480028390471	1.03555489740699e-08	5.84924843222979e-06
ENSG00000169248	122.419689228435	3.70210223555058	1.22325448151926	3.02643668302988	0.0024745464105186	0.0475896638128474
ENSG00000169891	8489.74160835659	2.29868924430168	0.637610442607964	3.60516247961615	0.000311957691998318	0.0134292747697153
ENSG00000170476	459.671615486316	3.39930970652325	0.862585769047676	3.94083675908102	8.11978709006563e-05	0.00550857555896383
ENSG00000170955	312.540452869389	3.36652546724743	0.606408630696025	5.5515790785883	2.83100598064372e-08	1.39243029157961e-05
ENSG00000170962	118.358434962834	2.0719742793789	0.674656292938122	3.07115534393887	0.00213232180738015	0.0434728489517067
ENSG00000171159	213.999831845262	2.06303493132309	0.52294391047356	3.94504054833506	7.97864762268006e-05	0.00545041365724332
ENSG00000171475	3761.74587094133	3.9149599555394	0.660649368163001	5.92592704118574	3.10540448755059e-09	2.44382911552281e-06
ENSG00000172061	126.540617303929	3.9458707465634	1.24946743156882	3.15804209607048	0.00158832620155809	0.0369935600758594
ENSG00000172922	308.464592142805	2.03651898088558	0.652120984304888	3.12291588508895	0.00179068916708942	0.0393631493556618
ENSG00000174059	1575.50815920836	2.39427870160496	0.775323222438222	3.08810394466901	0.00201437999665315	0.042205444147129
ENSG00000174807	1481.71387227854	3.75321541540708	0.802689694259061	4.67579868316556	2.92811753016692e-06	0.000488201561766982
ENSG00000175130	527.445538596943	2.24372286612206	0.49743156733318	4.51061616002992	6.46395929207576e-06	0.000871590512280371
ENSG00000175416	873.199251676629	2.21846056152042	0.603822733238553	3.67402623220542	0.000238758204587171	0.011157550871848
ENSG00000175602	754.379434532174	2.30045659787542	0.594236000629233	3.87128446516112	0.000108263360163695	0.00685936492350145
ENSG00000175701	105.369459914574	2.39644098046738	0.601059987707504	3.98702463893433	6.69070796468572e-05	0.00470117816061525
ENSG00000176396	140.01709718047	2.0029128719836	0.579378166546873	3.45700440166925	0.000546215927107795	0.0190874816161967
ENSG00000177700	389.989900983729	2.34111984265347	0.583690392396811	4.0108932289259	6.04894627301512e-05	0.00432752614455635
ENSG00000178397	93.5556509634579	2.44896643029787	0.687946698240332	3.55982002175745	0.000371109044434359	0.0151002585595712
ENSG00000178919	103.871896949269	3.31987072495319	0.808421452209405	4.10660889302235	4.01510221150985e-05	0.00325074571642983
ENSG00000179388	10774.9131684229	3.32514445306185	0.730003015673051	4.55497358459008	5.23921616835395e-06	0.000757914256589674
ENSG00000179954	1651.59582926839	4.13528447071092	0.529632636664133	7.80783543996989	5.81784770255078e-15	1.14460335699984e-10
ENSG00000180596	411.883267687144	2.5777429322458	0.578378522985337	4.45684414238035	8.31750288895287e-06	0.00106953301854417
ENSG00000180828	76.4861733559414	2.41647190252141	0.741551937936211	3.2586684477511	0.0011193640180457	0.0294416680361378
ENSG00000181029	431.435123764195	2.11483957437034	0.485282433460226	4.35795616851578	1.31282666749895e-05	0.00148594891617092
ENSG00000182154	225.495882135959	2.06825063292337	0.574891783975934	3.59763470373401	0.000321124195460126	0.0136453508023381
ENSG00000182492	8401.30745098619	3.50449556488513	0.499584974212054	7.01481378700877	2.30255412122885e-12	6.47149282586521e-09
ENSG00000182601	422.866195439886	3.9515684453575	0.960166040893545	4.11550531580987	3.86332092915907e-05	0.00316695733167815
ENSG00000183098	654.471178456562	2.14412496919786	0.647996668171258	3.30885184216903	0.000936793960040101	0.0262169052202403
ENSG00000183160	1111.82635142775	2.70763416225915	0.868870033147615	3.11627062617216	0.00183154103751669	0.0400496587486294
ENSG00000183615	107.633630229341	3.32019234825132	0.886278454431159	3.74621805556846	0.000179520560301467	0.00942548396414802
ENSG00000183807	69.8144726488916	2.21534610979083	0.652374921837578	3.39581739830027	0.000684239906181201	0.0217388408236793
ENSG00000184486	154.96470401144	3.01484151227067	0.923701136339123	3.2638711739809	0.00109901124505219	0.0291008711105743
ENSG00000184661	104.670848809896	4.69927574243683	1.11004093390407	4.23342563225053	2.3015831439477e-05	0.00219812362980714
ENSG00000185633	181.315368356035	2.67741063819126	0.72035048651895	3.71681658900473	0.000201748791739049	0.0101328684419591
ENSG00000186395	132.328466226754	2.19144692659948	0.532397162527323	4.11618821594869	3.85189791070543e-05	0.00316695733167815
ENSG00000187243	68.7663850576125	3.84707420191022	1.15574772390831	3.32864527641104	0.000872694773829183	0.0252491132063461
ENSG00000188483	357.468674232314	2.81084327966441	0.621771811495397	4.52069911774252	6.1635739770943e-06	0.00085395883398136
ENSG00000188486	257.533812185465	2.14566512841308	0.678436213191931	3.16266302813949	0.0015633317416721	0.0367028504602111
ENSG00000196132	60.7602615372361	2.46539276909841	0.698219139664619	3.53097276921201	0.000414034370327146	0.0162589065904516
ENSG00000196611	82.0713884722439	3.75808747505714	1.03777096871302	3.62130719432023	0.00029311821348344	0.0130176246773661
ENSG00000196715	16603.7712333694	3.68802458839868	0.679909060281621	5.42429098807874	5.81850289531015e-08	2.48854839048548e-05
ENSG00000196747	189.16851727969	3.28528107405202	1.01875924428923	3.22478651601745	0.0012606663850004	0.0314351716837742
ENSG00000196787	258.881395697136	3.32713702744345	0.991060186559487	3.35714931602062	0.000787505716044143	0.0236174991171703
ENSG00000197093	90.7014690112635	2.25197023779112	0.599172525733124	3.75846712102779	0.000170957497830389	0.00911495342090805
ENSG00000197121	8735.73669243542	3.99065471410892	0.761682053802106	5.2392657726261	1.61216721392907e-07	5.6638888869358e-05
ENSG00000197153	57.0159254051113	3.77353976816944	1.07996318972063	3.49413739661403	0.000475596185048246	0.0174894941021293
ENSG00000197982	341.840591484836	2.05108519260045	0.584222982938913	3.51079168827378	0.000446774353479072	0.0170016221089889
ENSG00000198759	374.250460454113	3.23042023070857	0.651593804065626	4.95772091531922	7.13249196287699e-07	0.000171127618143466
ENSG00000198797	426.45439644659	5.78009803459538	1.07125760864516	5.39561911901431	6.82876698255868e-08	2.79894086697624e-05
ENSG00000198899	56088.8260588481	2.75140656837421	0.901321189628981	3.05263717311117	0.00226840027647014	0.0451705536834752
ENSG00000198914	405.016964959465	3.54924101367535	0.832949592240068	4.26105138503076	2.03467440565567e-05	0.00203198904857206
ENSG00000201321	492.131402160216	3.46346570516529	1.07277832887134	3.22850081135511	0.00124440905880648	0.031129858714812
ENSG00000201822	83.7954700869154	3.49007855655668	1.10543248332428	3.15720644110371	0.0015928853196608	0.0370365214532116
ENSG00000203685	2578.27107898743	4.02033478569468	0.796488898822246	5.04757165057728	4.47460981604649e-07	0.000116324516087072
ENSG00000203760	42.476797855957	2.92817469795321	0.525268347454879	5.57462621180452	2.48061908190655e-08	1.25137691839563e-05
ENSG00000203883	631.201183498031	3.42098534143717	0.888146375664916	3.85182604486341	0.000117240297661848	0.00725341388741888
ENSG00000203930	14564.0528952885	2.32469299409802	0.577101948791229	4.02821892902495	5.6200997523649e-05	0.00417244688785008
ENSG00000204262	11002.3269148411	3.68581011821916	0.751604881894029	4.90391987467005	9.39428221169165e-07	0.000212440354290599
ENSG00000204291	2583.12382612265	3.26927285879362	0.924777039129324	3.53520115710446	0.000407464845248839	0.0160650568445404
ENSG00000204388	7106.13215602846	3.42470093489151	0.798359404643992	4.28967319100934	1.78936229247633e-05	0.00184640593509494
ENSG00000204389	9492.49062958234	3.44018763218863	0.814284161345925	4.22479988619988	2.39153193782035e-05	0.00225124398778362
ENSG00000204612	125.692510461387	3.26580512588326	0.805673558254009	4.05350913211134	5.04550293780822e-05	0.00383263416210189
ENSG00000204822	191.990120986596	2.02089377520039	0.472293190194172	4.27889670475568	1.87821996404871e-05	0.00190474740065434
ENSG00000205420	217.775479246463	4.88884900326115	1.16888420128143	4.18249215611058	2.88330968447694e-05	0.00257846521510906
ENSG00000211592	13473.1285125281	3.22389831018485	0.90844836834417	3.54879641212968	0.000386996163822749	0.0154437373773808
ENSG00000211637	59.6175119976348	2.87221625361256	0.887587783922211	3.2359799285659	0.00121225907953926	0.0307920998404012
